--- 矩阵序号 1 ---
-0.74064642, -0.74080294, -0.74008024, -0.73889929, -0.74092782, -0.74237692, -0.74118114, -0.74000829, -0.74310195
-0.73802114, -0.73806095, -0.74046499, -0.74083507, -0.74073088, -0.74167198, -0.73952341, -0.73885292, -0.74161839
-0.73832011, -0.73820448, -0.74027431, -0.74253857, -0.73893231, -0.73554182, -0.73654288, -0.73656595, -0.74422544
-0.73648334, -0.74019867, -0.74088389, -0.73941213, -0.73622048, -0.73834205, -0.73790503, -0.73712587, -0.74536264
-0.74135703, -0.74106920, -0.74149346, -0.73979497, -0.73910600, -0.74061000, -0.74049640, -0.74396431, -0.77104867
-0.74057674, -0.73946190, -0.73805720, -0.73859984, -0.73666638, -0.73830050, -0.73889267, -0.74361509, -0.77128649
-0.73824847, -0.73564452, -0.73659480, -0.73697162, -0.73599553, -0.73639762, -0.74078375, -0.76235151, -0.76935971
-0.73690087, -0.73503256, -0.73868811, -0.73791146, -0.73983121, -0.73745191, -0.74251282, -0.76686555, -0.76818871
-0.74093056, -0.73963487, -0.73653954, -0.73548192, -0.73577493, -0.73823380, -0.74879324, -0.77173883, -0.75801289
-0.74290061, -0.73981750, -0.73796380, -0.73719376, -0.73806977, -0.74102628, -0.76389611, -0.77690762, -0.77477777
-0.74158311, -0.73937535, -0.73938799, -0.74062544, -0.74038005, -0.75460917, -0.77651018, -0.77710342, -0.77790606
-0.74006820, -0.74358106, -0.74279875, -0.74401087, -0.74129796, -0.76558244, -0.77509511, -0.77802163, -0.78166336
-0.73995078, -0.74169266, -0.74209869, -0.74426508, -0.75096214, -0.77019918, -0.77877647, -0.78110766, -0.78124928
-0.74286568, -0.73893118, -0.74086261, -0.74658573, -0.77251017, -0.77613896, -0.78113675, -0.78220737, -0.77829546
-0.74075544, -0.73801631, -0.73687530, -0.74137777, -0.76308507, -0.77886355, -0.78131181, -0.78274691, -0.78014201
-0.73954737, -0.73969632, -0.73550892, -0.74521101, -0.76805043, -0.77761984, -0.77750707, -0.78031677, -0.77094901
